date,open,close,high,low,volume
2025-07-31,0.361,0.354,0.363,0.353,602664.0
2025-08-01,0.354,0.351,0.357,0.349,416940.0
2025-08-04,0.35,0.354,0.355,0.349,376405.0
2025-08-05,0.356,0.356,0.356,0.352,369733.0
2025-08-06,0.356,0.357,0.357,0.353,348124.0
2025-08-07,0.357,0.357,0.362,0.354,671143.0
2025-08-08,0.357,0.352,0.357,0.352,420970.0
2025-08-11,0.353,0.353,0.356,0.351,374639.0
2025-08-12,0.354,0.357,0.359,0.351,590989.0
2025-08-13,0.357,0.363,0.364,0.356,695058.0
2025-08-14,0.363,0.357,0.369,0.357,653430.0
2025-08-15,0.355,0.366,0.366,0.354,633833.0
2025-08-18,0.368,0.376,0.379,0.365,789699.0
2025-08-19,0.377,0.368,0.378,0.367,1070354.0
2025-08-20,0.366,0.383,0.383,0.363,1552590.0
2025-08-21,0.382,0.38,0.385,0.377,706291.0
2025-08-22,0.38,0.407,0.409,0.38,1017525.0
2025-08-25,0.413,0.405,0.423,0.397,1311175.0
2025-08-26,0.403,0.406,0.413,0.397,823905.0
2025-08-27,0.407,0.4,0.422,0.4,1166757.0
2025-08-28,0.399,0.421,0.421,0.398,1108918.0
2025-08-29,0.423,0.41,0.423,0.404,1316245.0
2025-09-01,0.416,0.42,0.423,0.41,979412.0
2025-09-02,0.419,0.404,0.422,0.401,1113697.0
2025-09-03,0.405,0.403,0.413,0.401,864468.0
2025-09-04,0.4,0.377,0.403,0.37,1093203.0
2025-09-05,0.377,0.39,0.391,0.376,798247.0
2025-09-08,0.387,0.396,0.397,0.383,658472.0
2025-09-09,0.391,0.382,0.392,0.38,915134.0
2025-09-10,0.381,0.383,0.387,0.38,790980.0
2025-09-11,0.38,0.399,0.4,0.378,1150513.0
2025-09-12,0.398,0.4,0.409,0.396,917911.0
2025-09-15,0.411,0.402,0.413,0.399,941790.0
2025-09-16,0.402,0.403,0.407,0.398,871412.0
2025-09-17,0.403,0.418,0.421,0.4,2218231.0
2025-09-18,0.419,0.435,0.449,0.417,2452097.0
2025-09-19,0.44,0.432,0.444,0.428,1982153.0
2025-09-22,0.431,0.436,0.438,0.427,1533910.0
2025-09-23,0.437,0.456,0.457,0.429,2032370.0
2025-09-24,0.458,0.494,0.533,0.453,4065169.0
2025-09-25,0.488,0.492,0.495,0.482,4148353.0
